model,model_display,timing_mode,system,temperature_K,n_steps,elapsed_seconds,seconds_per_step,milliseconds_per_step,engine,source_file
orb-v2-force-only,ORB-v2,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,348.1,0.016634,16.634,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_orb-v2-force-only.csv
orb-v2-force-only,ORB-v2,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,138.57,0.018336,18.336000000000002,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_orb-v2-force-only.csv
orb-v2-force-only,ORB-v2,Accelerated,pentacene_295K_Sharma_S,295.0,15579,248.39,0.015944,15.943999999999999,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_orb-v2-force-only.csv
orb-v2-force-only,ORB-v2,Accelerated,picene_295K_Sharma_S,295.0,14151,222.51,0.015724,15.723999999999998,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/picene_295K_Sharma_S/md_timing_orb-v2-force-only.csv
orb-v2-force-only,ORB-v2,Accelerated,tetracene_295K_Sharma_S,295.0,16000,245.79,0.015362,15.362,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/tetracene_295K_Sharma_S/md_timing_orb-v2-force-only.csv
orb-v2-force-only-eager,ORB-v2,Standard,CsSnI3_500K_Ivor_VASP,500.0,14758,280.25,0.018989,18.988999999999997,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/CsSnI3_500K_Ivor_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,H_1050K_Rupp_QE,1050.0,1784,70.54,0.039542,39.542,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/H_1050K_Rupp_QE/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,MAPbBr3_300K_Ivor_VASP,300.0,60000,1081.19,0.01802,18.02,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/MAPbBr3_300K_Ivor_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,71.75,0.018671,18.671,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/Pt111w24H2O_380K_Heenen_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,TiSe2_400K_Ivor_VASP,400.0,14716,273.23,0.018567,18.567,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/TiSe2_400K_Ivor_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,anthracene_293K_Sharma_S,293.0,16000,262.8,0.016425,16.424999999999997,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/anthracene_293K_Sharma_S/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkAg_600K_Kapil,600.0,24881,462.35,0.018583,18.583,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAg_600K_Kapil/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkAu_1500K_Kapil,1500.0,20162,451.74,0.022406,22.406,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAu_1500K_Kapil/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkCuAu_500K-Artrith_VASP,500.0,1105,21.35,0.019319,19.319,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuAu_500K-Artrith_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,56.04,0.020619,20.619,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkCu_1000K_Kapil,1000.0,36007,672.81,0.018685,18.685,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCu_1000K_Kapil/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,114.72,0.03805,38.05,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,82.72,0.037927,37.927,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,343.99,0.0172,17.2,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,389.67,0.018621,18.621,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,naphthalene_295K_Sharma_S,295.0,7557,155.29,0.020549,20.549000000000003,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/naphthalene_295K_Sharma_S/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,pentacene_295K_Sharma_S,295.0,15579,265.58,0.017047,17.047,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/pentacene_295K_Sharma_S/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,picene_295K_Sharma_S,295.0,14151,240.14,0.01697,16.97,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/picene_295K_Sharma_S/md_timing_orb-v2-force-only-eager.csv
orb-v2-force-only-eager,ORB-v2,Standard,tetracene_295K_Sharma_S,295.0,16000,266.87,0.01668,16.68,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/tetracene_295K_Sharma_S/md_timing_orb-v2-force-only-eager.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,CsSnI3_500K_Ivor_VASP,500.0,14758,236.62,0.016033,16.032999999999998,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/CsSnI3_500K_Ivor_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,H_1050K_Rupp_QE,1050.0,1784,52.09,0.0292,29.2,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/H_1050K_Rupp_QE/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,MAPbBr3_300K_Ivor_VASP,300.0,60000,940.64,0.015677,15.677,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/MAPbBr3_300K_Ivor_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,61.39,0.015974,15.973999999999998,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/Pt111w24H2O_380K_Heenen_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,TiSe2_400K_Ivor_VASP,400.0,14716,235.6,0.01601,16.01,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/TiSe2_400K_Ivor_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,anthracene_293K_Sharma_S,293.0,16000,232.98,0.014561,14.561,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/anthracene_293K_Sharma_S/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkAg_600K_Kapil,600.0,24881,398.2,0.016004,16.004,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAg_600K_Kapil/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkAu_1500K_Kapil,1500.0,20162,370.63,0.018383,18.383,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAu_1500K_Kapil/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkCuAu_500K-Artrith_VASP,500.0,1105,17.85,0.016158,16.157999999999998,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuAu_500K-Artrith_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,46.48,0.017102,17.102,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkCu_1000K_Kapil,1000.0,36007,579.61,0.016097,16.097,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCu_1000K_Kapil/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,84.43,0.028004,28.004,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,61.03,0.027983,27.983,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,295.9,0.014795,14.795000000000002,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,334.01,0.015961,15.961,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,129.73,0.017167,17.167,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,pentacene_295K_Sharma_S,295.0,15579,237.86,0.015268,15.268,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,picene_295K_Sharma_S,295.0,14151,213.2,0.015066,15.065999999999999,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/picene_295K_Sharma_S/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only,ORB-v3 direct,Accelerated,tetracene_295K_Sharma_S,295.0,16000,237.23,0.014827,14.827,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/tetracene_295K_Sharma_S/md_timing_orb-v3-direct-force-only.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,CsSnI3_500K_Ivor_VASP,500.0,14758,246.32,0.016691,16.691000000000003,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/CsSnI3_500K_Ivor_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,H_1050K_Rupp_QE,1050.0,1784,55.06,0.030866,30.866,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/H_1050K_Rupp_QE/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,MAPbBr3_300K_Ivor_VASP,300.0,60000,983.96,0.016399,16.399,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/MAPbBr3_300K_Ivor_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,64.46,0.016774,16.774,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/Pt111w24H2O_380K_Heenen_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,TiSe2_400K_Ivor_VASP,400.0,14716,246.55,0.016754,16.754,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/TiSe2_400K_Ivor_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,anthracene_293K_Sharma_S,293.0,16000,234.79,0.014675,14.675,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/anthracene_293K_Sharma_S/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkAg_600K_Kapil,600.0,24881,412.32,0.016572,16.572,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAg_600K_Kapil/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkAu_1500K_Kapil,1500.0,20162,384.16,0.019054,19.054000000000002,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkAu_1500K_Kapil/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkCuAu_500K-Artrith_VASP,500.0,1105,18.62,0.01685,16.85,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuAu_500K-Artrith_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,48.8,0.017954,17.954,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkCu_1000K_Kapil,1000.0,36007,600.37,0.016674,16.674000000000003,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkCu_1000K_Kapil/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,89.16,0.029573,29.572999999999997,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,64.49,0.029567,29.567,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,309.94,0.015497,15.497,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,346.44,0.016555,16.555,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,naphthalene_295K_Sharma_S,295.0,7557,134.79,0.017836,17.836000000000002,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/naphthalene_295K_Sharma_S/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,pentacene_295K_Sharma_S,295.0,15579,245.17,0.015737,15.737000000000002,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/pentacene_295K_Sharma_S/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,picene_295K_Sharma_S,295.0,14151,222.58,0.015729,15.729,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/picene_295K_Sharma_S/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-direct-force-only-eager,ORB-v3 direct,Standard,tetracene_295K_Sharma_S,295.0,16000,249.18,0.015573,15.573,torch-sim-0.6.1+orb-models-0.6.2-force-only-eager,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-eager/tetracene_295K_Sharma_S/md_timing_orb-v3-direct-force-only-eager.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,CsSnI3_500K_Ivor_VASP,500.0,14758,356.52,0.024158,24.157999999999998,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/CsSnI3_500K_Ivor_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,H_1050K_Rupp_QE,1050.0,1784,377.64,0.21168,211.68,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/H_1050K_Rupp_QE/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,MAPbBr3_300K_Ivor_VASP,300.0,60000,1853.31,0.030888,30.887999999999998,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/MAPbBr3_300K_Ivor_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,139.08,0.03619,36.19,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/Pt111w24H2O_380K_Heenen_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,TiSe2_400K_Ivor_VASP,400.0,14716,398.66,0.02709,27.09,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/TiSe2_400K_Ivor_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,anthracene_293K_Sharma_S,293.0,16000,498.6,0.031163,31.163,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/anthracene_293K_Sharma_S/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkAg_600K_Kapil,600.0,24881,894.64,0.035957,35.957,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAg_600K_Kapil/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkAu_1500K_Kapil,1500.0,20162,944.35,0.046838,46.838,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAu_1500K_Kapil/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkCuAu_500K-Artrith_VASP,500.0,1105,45.78,0.041432,41.431999999999995,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuAu_500K-Artrith_VASP/md_timing_orb-v3-force-only.csv
orb-v3-force-only,ORB-v3 conservative,Accelerated,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,120.42,0.044306,44.306,torch-sim-0.6.1+compile+force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_orb-v3-force-only.csv
